packet_id,timestamp,altitude_m,lat,lon,temp_c,battery_v,status_code
2708,2685s,329.95,13.0253,77.67515,22.11,3.758,0
2709,2686s,330.1,13.02532,77.67518,22.49,3.747,0
2710,2687s,329.11,13.02534,77.67521,22.03,3.755,0
2711,2688s,328.68,13.02536,77.67524,22.26,3.753,0
2712,2689s,328.36,13.02538,77.67527,22.36,3.748,0
2713,2690s,327.99,13.0254,77.6753,22.55,3.756,0
2714,2691s,328.16,13.02542,77.67533,22.49,3.756,0
2715,2692s,327.5,13.02544,77.67536,22.16,3.748,0
2716,2693s,326.52,13.02546,77.67539,22.29,3.752,0
2717,2694s,326.84,13.02548,77.67542,22.27,3.747,0
2718,2695s,326.39,13.0255,77.67545,22.15,3.753,0
2719,2696s,325.74,13.02552,77.67548,22.48,3.748,0
2720,2697s,325.25,13.02554,77.67551,22.03,3.753,0
2721,2698s,324.64,13.02556,77.67554,22.09,3.753,0
2722,2699s,324.67,13.02558,77.67557,22.0,3.749,0
2723,2700s,324.33,13.0256,77.6756,22.05,3.754,0
2724,2701s,324.51,13.02562,77.67563,22.41,3.747,0
2725,2702s,323.87,13.02564,77.67566,22.23,3.754,0
2726,2703s,323.73,13.02566,77.67569,22.02,3.75,0
2727,2704s,324.34,13.02568,77.67572,21.99,3.751,0
2728,2705s,324.48,13.0257,77.67575,22.49,3.752,0
2729,2706s,324.21,13.02572,77.67578,22.32,3.748,0
2730,2707s,324.33,13.02574,77.67581,22.36,3.748,0
2731,2708s,324.25,13.02576,77.67584,22.26,3.753,0
2732,2709s,324.42,13.02578,77.67587,22.05,3.745,0
2733,2710s,323.7,13.0258,77.6759,21.96,3.75,0
2734,2711s,324.55,13.02582,77.67593,22.36,3.744,0
2735,2711s,324.55,13.02582,77.67593,22.46,3.743,0
2736,2712s,323.98,13.02584,77.67596,22.42,3.753,0
2737,2713s,324.19,13.02586,77.67599,21.9,3.744,0
2738,2714s,324.15,13.02588,77.67602,22.41,3.753,0
2739,2715s,323.93,13.0259,77.67605,22.12,3.75,0
2740,2716s,324.41,13.02592,77.67608,22.2,3.748,0
2741,2717s,323.83,13.02594,77.67611,22.13,3.747,0
2742,2718s,324.07,13.02596,77.67614,21.98,3.751,0
2743,2719s,324.45,13.02598,77.67617,22.18,3.747,0
2744,2720s,324.21,13.026,77.6762,21.97,3.749,0
2745,2721s,324.41,13.02602,77.67623,22.29,3.748,0
2746,2722s,323.92,13.02604,77.67626,22.46,3.742,0
2747,2723s,324.61,13.02606,77.67629,22.29,3.746,0
2748,2724s,324.44,13.02608,77.67632,22.16,3.748,0
2749,2725s,323.99,13.0261,77.67635,22.45,3.744,0
2750,2726s,324.44,13.02612,77.67638,21.99,3.748,0
2751,2727s,324.42,13.02614,77.67641,22.27,3.742,0
2752,2728s,324.48,13.02616,77.67644,21.96,3.745,0
2753,2729s,324.0,13.02618,77.67647,22.44,3.747,0
2754,2730s,324.46,13.0262,77.6765,22.43,3.745,0
2755,2731s,323.95,13.02622,77.67653,22.25,3.75,0
2756,2732s,324.37,13.02624,77.67656,22.06,3.745,0
2757,2733s,323.89,13.02626,77.67659,22.25,3.742,0
2758,2734s,324.47,13.02628,77.67662,22.07,3.74,0
2759,2735s,324.36,13.0263,77.67665,22.17,3.747,0
2760,2736s,324.46,13.02632,77.67668,22.25,3.744,0
2761,2737s,323.77,13.02634,77.67671,21.9,3.746,0
2762,2738s,323.9,13.02636,77.67674,21.9,3.741,0
2763,2739s,324.36,13.02638,77.67677,22.25,3.739,0
2764,2740s,324.34,13.0264,77.6768,22.16,3.745,0
2765,2741s,324.6,13.02642,77.67683,21.89,3.748,0
2766,2742s,324.04,13.02644,77.67686,22.3,3.747,0
2767,2743s,323.71,13.02646,77.67689,22.37,3.74,0
2768,2744s,323.66,13.02648,77.67692,22.38,3.745,0
2769,2745s,324.2,13.0265,77.67695,22.37,3.744,0
2770,2746s,324.01,13.02652,77.67698,21.8,3.739,0
2771,2747s,324.1,13.02654,77.67701,22.19,3.747,0
2772,2748s,324.26,13.02656,77.67704,22.01,3.744,0
2773,2749s,324.41,13.02658,77.67707,22.17,3.745,0
2774,2750s,324.47,13.0266,77.6771,22.16,3.74,0
2775,2751s,324.26,13.02662,77.67713,21.99,3.738,0
2776,2752s,323.69,13.02664,77.67716,22.05,3.743,0
2777,2753s,324.12,13.02666,77.67719,21.77,3.742,0
2778,2754s,324.18,13.02668,77.67722,21.91,3.743,0
2779,2755s,324.4,13.0267,77.67725,21.86,3.741,0
2780,2756s,324.25,13.02672,77.67728,22.01,3.742,0
2781,2757s,323.71,13.02674,77.67731,21.78,3.744,0
2782,2758s,324.41,13.02676,77.67734,21.85,3.743,0
2783,2759s,323.63,13.02678,77.67737,22.07,3.74,0
2784,2760s,324.42,13.0268,77.6774,22.02,3.74,0
2785,2761s,324.19,13.02682,77.67743,22.16,3.743,0
2786,2762s,323.73,13.02684,77.67746,22.18,3.745,0
2787,2763s,324.51,13.02686,77.67749,21.83,3.741,0
2788,2764s,323.79,13.02688,77.67752,22.05,3.742,0
2789,2765s,323.73,13.0269,77.67755,21.8,3.736,0
2790,2766s,323.77,13.02692,77.67758,22.05,3.743,0
2791,2767s,323.65,13.02694,77.67761,22.3,3.739,0
2792,2768s,323.97,13.02696,77.67764,22.03,3.738,0
2793,2769s,324.56,13.02698,77.67767,21.7,3.737,0
2794,2770s,324.56,13.027,77.6777,22.01,3.741,0
2795,2771s,324.27,13.02702,77.67773,21.96,3.739,0
2796,2772s,324.31,13.02704,77.67776,22.0,3.743,0
2797,2773s,323.96,13.02706,77.67779,22.01,3.735,0
2798,2774s,323.71,13.02708,77.67782,22.17,3.735,0
2799,2775s,323.8,13.0271,77.67785,21.86,3.741,0
2800,2776s,324.57,13.02712,77.67788,22.04,3.734,0
2801,2777s,323.97,13.02714,77.67791,21.75,3.738,0
2802,2778s,323.68,13.02716,77.67794,21.82,3.736,0
2803,2779s,324.51,13.02718,77.67797,21.9,3.733,0
2804,2780s,323.86,13.0272,77.678,21.92,3.739,0
2805,2781s,324.15,13.02722,77.67803,21.7,3.739,0
2806,2782s,324.61,13.02724,77.67806,22.07,3.733,0
2807,2783s,323.98,13.02726,77.67809,22.04,3.739,0
2808,2783s,323.98,13.02726,77.67809,22.14,3.738,0
2809,2784s,324.21,13.02728,77.67812,21.9,3.733,0
2810,2785s,324.6,13.0273,77.67815,21.9,3.731,0
2811,2786s,324.21,13.02732,77.67818,21.69,3.732,0
2812,2787s,323.72,13.02734,77.67821,21.97,3.732,0
2813,2788s,324.25,13.02736,77.67824,21.85,3.733,0
2814,2789s,323.88,13.02738,77.67827,22.15,3.732,0
2815,2790s,323.62,13.0274,77.6783,21.86,3.74,0
2816,2791s,323.99,13.02742,77.67833,21.68,3.739,0
2817,2792s,323.79,13.02744,77.67836,22.06,3.733,0
2818,2793s,324.43,13.02746,77.67839,21.9,3.735,0
2819,2794s,324.31,13.02748,77.67842,22.13,3.735,0
2820,2795s,324.22,13.0275,77.67845,22.15,3.731,0
2821,2796s,324.56,13.02752,77.67848,21.83,3.732,0
2822,2797s,324.35,13.02754,77.67851,22.18,3.734,0
2823,2798s,324.2,13.02756,77.67854,22.11,3.734,0
2824,2799s,323.74,13.02758,77.67857,21.6,3.734,0
2825,2800s,323.77,13.0276,77.6786,21.67,3.732,0
2826,2801s,324.35,13.02762,77.67863,21.62,3.735,0
2827,2802s,324.58,13.02764,77.67866,22.0,3.73,0
2828,2803s,324.22,13.02766,77.67869,22.0,3.73,0
2829,2804s,324.6,13.02768,77.67872,22.05,3.733,0
2830,2805s,323.89,13.0277,77.67875,21.83,3.736,0
2831,2806s,324.49,13.02772,77.67878,22.06,3.73,0
2832,2807s,324.47,13.02774,77.67881,22.13,3.731,0
2833,2808s,323.92,13.02776,77.67884,21.61,3.728,0
2834,2809s,324.34,13.02778,77.67887,22.13,3.729,0
2835,2810s,323.67,13.0278,77.6789,22.0,3.733,0
2836,2811s,324.1,13.02782,77.67893,22.07,3.737,0
2837,2812s,324.03,13.02784,77.67896,21.86,3.733,0
2838,2813s,324.09,13.02786,77.67899,21.85,3.736,0
2839,2814s,324.5,13.02788,77.67902,21.96,3.73,0
2840,2815s,324.23,13.0279,77.67905,22.08,3.733,0
2841,2816s,324.32,13.02792,77.67908,21.95,3.733,0
2842,2817s,323.85,13.02794,77.67911,21.97,3.736,0
2843,2818s,324.43,13.02796,77.67914,22.05,3.73,0
2844,2819s,324.22,13.02798,77.67917,21.88,3.735,0
2845,2820s,324.28,13.028,77.6792,22.05,3.73,0
2846,2821s,323.84,13.02802,77.67923,21.56,3.733,0
2847,2821s,323.84,13.02802,77.67923,21.66,3.732,0
2848,2822s,324.12,13.02804,77.67926,22.08,3.729,0
2849,2823s,323.99,13.02806,77.67929,21.73,3.726,0
2850,2824s,324.52,13.02808,77.67932,21.65,3.729,0
2851,2825s,324.38,13.0281,77.67935,21.57,3.727,0
2852,2826s,323.9,13.02812,77.67938,21.63,3.731,0
2853,2827s,324.18,13.02814,77.67941,21.62,3.727,0
2854,2828s,324.54,13.02816,77.67944,21.88,3.732,0
2855,2829s,323.65,13.02818,77.67947,21.76,3.73,0
2856,2830s,324.1,13.0282,77.6795,21.69,3.729,0
2857,2831s,323.94,13.02822,77.67953,21.69,3.723,0
2858,2832s,324.5,13.02824,77.67956,21.58,3.727,0
2859,2833s,323.71,13.02826,77.67959,21.77,3.724,0
2860,2834s,324.12,13.02828,77.67962,21.56,3.724,0
2861,2835s,324.1,13.0283,77.67965,21.55,3.73,0
2862,2836s,323.84,13.02832,77.67968,21.7,3.725,0
2863,2837s,324.04,13.02834,77.67971,21.57,3.73,0
2864,2838s,323.72,13.02836,77.67974,21.71,3.73,0
2865,2839s,323.77,13.02838,77.67977,21.66,3.726,0
2866,2840s,323.97,13.0284,77.6798,21.96,3.724,0
2867,2841s,323.8,13.02842,77.67983,21.46,3.726,0
2868,2842s,324.35,13.02844,77.67986,21.98,3.723,0
2869,2843s,323.81,13.02846,77.67989,21.72,3.728,0
2870,2844s,323.88,13.02848,77.67992,21.68,3.727,0
2871,2845s,324.41,13.0285,77.67995,21.86,3.724,0
2872,2846s,324.37,13.02852,77.67998,21.95,3.726,0
2873,2847s,324.53,13.02854,77.68001,21.93,3.725,0
2874,2848s,323.72,13.02856,77.68004,21.48,3.72,0
2875,2849s,323.77,13.02858,77.68007,21.71,3.728,0
2876,2850s,323.85,13.0286,77.6801,21.82,3.723,0
2877,2851s,266.13,13.02862,77.68013,21.84,3.724,0
2878,2852s,265.06,13.02864,77.68016,21.69,3.728,0
2879,2852s,265.06,13.02864,77.68016,21.79,3.727,0
2880,2853s,264.64,13.02866,77.68019,21.49,3.725,0
2881,2854s,264.26,13.02868,77.68022,21.85,3.728,0
2882,2855s,264.62,13.0287,77.68025,21.54,3.727,0
2883,2856s,263.44,13.02872,77.68028,21.81,3.727,0
2884,2857s,263.56,13.02874,77.68031,21.68,3.721,0
2885,2858s,263.47,13.02876,77.68034,21.73,3.725,0
2886,2859s,262.34,13.02878,77.68037,21.46,3.719,0
2887,2860s,262.72,13.0288,77.6804,21.93,3.722,0
2888,2861s,261.97,13.02882,77.68043,21.42,3.719,0
2889,2862s,261.38,13.02884,77.68046,21.54,3.724,0
2890,2863s,260.82,13.02886,77.68049,21.56,3.723,0
2891,2864s,260.72,13.02888,77.68052,21.75,3.721,0
2892,2865s,260.1,13.0289,77.68055,21.52,3.722,0
2893,2866s,259.87,13.02892,77.68058,21.54,3.717,0
2894,2867s,259.11,13.02894,77.68061,21.38,3.724,0
2895,2868s,258.9,13.02896,77.68064,21.62,3.726,0
2896,2869s,258.41,13.02898,77.68067,21.45,3.726,0
2897,2870s,258.29,13.029,77.6807,21.52,3.718,0
2898,2871s,257.56,13.02902,77.68073,21.66,3.726,0
2899,2872s,257.5,13.02904,77.68076,21.77,3.72,0
2900,2873s,257.58,13.02906,77.68079,21.65,3.72,0
2901,2874s,257.07,13.02908,77.68082,21.45,3.72,0
2902,2875s,256.93,13.0291,77.68085,21.4,3.723,0
2903,2876s,255.78,13.02912,77.68088,21.66,3.725,0
2904,2877s,255.93,13.02914,77.68091,21.42,3.723,0
2905,2878s,255.83,13.02916,77.68094,21.35,3.72,0
2906,2879s,254.87,13.02918,77.68097,21.74,3.725,0
2907,2880s,254.35,13.0292,77.681,21.73,3.715,0
2908,2881s,253.96,13.02922,77.68103,21.63,3.718,0
2909,2882s,254.27,13.02924,77.68106,21.8,3.724,0
2910,2883s,253.99,13.02926,77.68109,21.83,3.719,0
2911,2884s,253.36,13.02928,77.68112,21.84,3.715,0
2912,2885s,252.68,13.0293,77.68115,21.84,3.719,0
2913,2886s,251.9,13.02932,77.68118,21.64,3.721,0
2914,2887s,251.63,13.02934,77.68121,21.3,3.72,0
2915,2888s,251.92,13.02936,77.68124,21.69,3.721,0
2916,2889s,251.15,13.02938,77.68127,21.68,3.723,0
2917,2890s,251.34,13.0294,77.6813,21.36,3.721,0
2918,2891s,250.37,13.02942,77.68133,21.73,3.717,0
2919,2892s,249.89,13.02944,77.68136,21.37,3.715,0
2920,2893s,249.46,13.02946,77.68139,21.67,3.722,0
2921,2894s,249.65,13.02948,77.68142,21.52,3.72,0
2922,2895s,249.02,13.0295,77.68145,21.43,3.715,0
2923,2896s,248.82,13.02952,77.68148,21.57,3.714,0
2924,2897s,247.78,13.02954,77.68151,21.38,3.712,0
2925,2898s,247.51,13.02956,77.68154,21.77,3.721,0
2926,2899s,247.25,13.02958,77.68157,21.7,3.718,0
2927,2900s,246.85,13.0296,77.6816,21.72,3.717,0
2928,2901s,246.23,13.02962,77.68163,21.43,3.718,0
2929,2902s,246.22,13.02964,77.68166,21.27,3.718,0
2930,2903s,246.02,13.02966,77.68169,21.65,3.715,0
2931,2904s,245.71,13.02968,77.68172,21.4,3.712,0
2932,2905s,245.54,13.0297,77.68175,21.7,3.713,0
2933,2906s,245.31,13.02972,77.68178,21.32,3.721,0
2934,2907s,244.51,13.02974,77.68181,21.79,3.719,0
2935,2908s,244.37,13.02976,77.68184,21.26,3.717,0
2936,2909s,243.6,13.02978,77.68187,21.59,3.719,0
2937,2910s,243.47,13.0298,77.6819,21.52,3.718,0
2938,2911s,242.69,13.02982,77.68193,21.35,3.716,0
2939,2912s,242.9,13.02984,77.68196,21.63,3.712,0
2940,2913s,241.94,13.02986,77.68199,21.62,3.714,0
2941,2914s,242.24,13.02988,77.68202,21.24,3.711,0
2942,2915s,241.15,13.0299,77.68205,21.69,3.711,0
2943,2916s,241.08,13.02992,77.68208,21.61,3.715,0
2944,2917s,240.23,13.02994,77.68211,21.27,3.711,0
2945,2918s,240.23,13.02996,77.68214,21.52,3.71,0
2946,2919s,239.53,13.02998,77.68217,21.31,3.718,0
2947,2920s,240.06,13.03,77.6822,21.22,3.713,0
2948,2921s,239.44,13.03002,77.68223,21.63,3.714,0
2949,2922s,238.72,13.03004,77.68226,21.16,3.716,0
2950,2923s,238.72,13.03006,77.68229,21.53,3.708,0
2951,2924s,237.84,13.03008,77.68232,21.19,3.709,0
2952,2925s,237.85,13.0301,77.68235,21.15,3.718,0
2953,2926s,237.8,13.03012,77.68238,21.19,3.714,0
2954,2927s,236.81,13.03014,77.68241,21.55,3.709,0
2955,2928s,236.57,13.03016,77.68244,21.47,3.711,0
2956,2929s,235.88,13.03018,77.68247,21.32,3.709,0
2957,2930s,235.4,13.0302,77.6825,21.54,3.713,0
2958,2931s,235.09,13.03022,77.68253,21.61,3.708,0
2959,2932s,234.9,13.03024,77.68256,21.42,3.714,0
2960,2933s,234.36,13.03026,77.68259,21.66,3.706,0
2961,2934s,234.28,13.03028,77.68262,21.2,3.713,0
2962,2935s,233.71,13.0303,77.68265,21.63,3.71,0
2963,2936s,233.98,13.03032,77.68268,21.59,3.707,0
2964,2937s,232.9,13.03034,77.68271,21.16,3.707,0
2965,2938s,233.31,13.03036,77.68274,21.3,3.711,0
2966,2939s,232.1,13.03038,77.68277,21.64,3.714,0
2967,2940s,232.51,13.0304,77.6828,21.44,3.707,0
2968,2941s,231.76,13.03042,77.68283,21.44,3.712,0
2969,2942s,231.01,13.03044,77.68286,21.48,3.708,0
2970,2943s,231.31,13.03046,77.68289,21.28,3.706,0
2971,2944s,231.04,13.03048,77.68292,21.47,3.713,0
2972,2945s,230.55,13.0305,77.68295,21.5,3.705,0
2973,2946s,229.37,13.03052,77.68298,21.62,3.705,0
2974,2947s,229.66,13.03054,77.68301,21.25,3.708,0
2975,2948s,229.34,13.03056,77.68304,21.52,3.709,0
2976,2949s,228.32,13.03058,77.68307,21.4,3.714,0
2977,2950s,228.16,13.0306,77.6831,21.1,3.713,0
2978,2951s,227.69,13.03062,77.68313,21.27,3.706,0
2979,2952s,227.55,13.03064,77.68316,21.46,3.707,0
2980,2953s,227.55,13.03066,77.68319,21.24,3.711,0
2981,2954s,227.04,13.03068,77.68322,21.18,3.707,0
2982,2955s,226.52,13.0307,77.68325,21.35,3.708,0
2983,2956s,226.47,13.03072,77.68328,21.26,3.708,0
2984,2957s,225.69,13.03074,77.68331,21.37,3.709,0
2985,2958s,225.65,13.03076,77.68334,21.44,3.704,0
2986,2959s,224.53,13.03078,77.68337,21.61,3.702,0
2987,2960s,224.72,13.0308,77.6834,21.58,3.711,0
2988,2961s,223.85,13.03082,77.68343,21.22,3.71,0
2989,2962s,224.28,13.03084,77.68346,21.49,3.704,0
2990,2963s,223.18,13.03086,77.68349,21.51,3.711,0
2991,2964s,223.58,13.03088,77.68352,21.15,3.709,0
2992,2965s,222.36,13.0309,77.68355,21.07,3.711,0
2993,2966s,222.63,13.03092,77.68358,21.22,3.701,0
2994,2967s,222.52,13.03094,77.68361,21.21,3.708,0
2995,2968s,221.85,13.03096,77.68364,21.02,3.708,0
2996,2969s,221.69,13.03098,77.68367,21.0,3.704,0
2997,2970s,220.52,13.031,77.6837,21.02,3.706,0
2998,2971s,220.88,13.03102,77.68373,21.06,3.702,0
2999,2972s,220.44,13.03104,77.68376,21.42,3.707,0
3000,2973s,219.63,13.03106,77.68379,21.21,3.703,0
3001,2974s,219.74,13.03108,77.68382,21.38,3.702,0
3002,2975s,218.75,13.0311,77.68385,21.49,3.699,0
3003,2976s,218.97,13.03112,77.68388,21.25,3.699,0
3004,2977s,218.68,13.03114,77.68391,21.36,3.708,0
3005,2978s,218.03,13.03116,77.68394,21.45,3.708,0
3006,2979s,217.61,13.03118,77.68397,21.37,3.703,0
3007,2980s,216.9,13.0312,77.684,21.52,3.703,0
3008,2981s,217.35,13.03122,77.68403,21.02,3.7,0
3009,2982s,216.62,13.03124,77.68406,21.06,3.7,0
3010,2983s,216.38,13.03126,77.68409,21.27,3.706,0
3011,2984s,216.08,13.03128,77.68412,21.2,3.701,0
3012,2985s,215.53,13.0313,77.68415,21.42,3.7,0
3013,2986s,215.32,13.03132,77.68418,21.31,3.699,0
3014,2987s,214.26,13.03134,77.68421,20.96,3.703,0
3015,2988s,214.63,13.03136,77.68424,20.93,3.7,0
3016,2989s,213.95,13.03138,77.68427,20.95,3.703,0
3017,2990s,213.8,13.0314,77.6843,21.09,3.703,0
3018,2991s,213.31,13.03142,77.68433,20.92,3.7,0
3019,2992s,213.28,13.03144,77.68436,21.24,3.702,0
3020,2993s,212.72,13.03146,77.68439,20.92,3.699,0
3021,2994s,212.5,13.03148,77.68442,20.9,3.7,0
3022,2995s,211.47,13.0315,77.68445,21.12,3.698,0
3023,2996s,211.57,13.03152,77.68448,21.32,3.706,0
3024,2997s,211.16,13.03154,77.68451,20.94,3.7,0
3025,2998s,210.83,13.03156,77.68454,20.93,3.703,0
3026,2999s,209.87,13.03158,77.68457,21.22,3.699,0
3027,3000s,209.94,13.0316,77.6846,21.38,3.698,0
3028,3001s,209.13,13.03162,77.68463,21.14,3.704,0
3029,3002s,208.7,13.03164,77.68466,21.29,3.704,0
3030,3003s,209.05,13.03166,77.68469,21.25,3.703,0
3031,3004s,208.03,13.03168,77.68472,21.43,3.699,0
3032,3005s,208.24,13.0317,77.68475,21.24,3.703,0
3033,3005s,208.24,13.0317,77.68475,21.34,3.702,0
3034,3006s,207.48,13.03172,77.68478,21.31,3.697,0
3035,3007s,207.13,13.03174,77.68481,21.35,3.698,0
3036,3008s,207.29,13.03176,77.68484,21.3,3.698,0
3037,3009s,206.24,13.03178,77.68487,21.2,3.695,0
3038,3010s,205.81,13.0318,77.6849,21.21,3.698,0
3039,3010s,205.81,13.0318,77.6849,21.31,3.697,0
3040,3011s,206.1,13.03182,77.68493,20.92,3.702,0
3041,3012s,205.48,13.03184,77.68496,21.4,3.701,0
3042,3013s,204.65,13.03186,77.68499,20.88,3.696,0
3043,3014s,205.12,13.03188,77.68502,20.92,3.696,0
3044,3015s,204.19,13.0319,77.68505,20.86,3.695,0
3045,3016s,204.23,13.03192,77.68508,20.96,3.697,0
3046,3017s,203.35,13.03194,77.68511,21.34,3.699,0
3047,3018s,202.86,13.03196,77.68514,20.87,3.698,0
3048,3019s,202.4,13.03198,77.68517,21.32,3.696,0
3049,3020s,202.85,13.032,77.6852,21.34,3.693,0
3050,3021s,201.99,13.03202,77.68523,21.3,3.702,0
3051,3022s,201.62,13.03204,77.68526,21.2,3.696,0
3052,3023s,201.15,13.03206,77.68529,21.31,3.698,0
3053,3024s,201.14,13.03208,77.68532,21.17,3.698,0
3054,3025s,200.39,13.0321,77.68535,21.27,3.691,0
3055,3026s,200.64,13.03212,77.68538,20.94,3.693,0
3056,3027s,199.82,13.03214,77.68541,20.81,3.695,0
3057,3028s,199.51,13.03216,77.68544,20.83,3.695,0
3058,3029s,199.33,13.03218,77.68547,21.3,3.695,0
3059,3030s,198.41,13.0322,77.6855,21.2,3.699,0
3060,3031s,198.87,13.03222,77.68553,21.21,3.692,0
3061,3032s,197.92,13.03224,77.68556,20.94,3.7,0
3062,3033s,197.71,13.03226,77.68559,21.17,3.695,0
3063,3034s,197.13,13.03228,77.68562,20.76,3.691,0
3064,3035s,196.96,13.0323,77.68565,21.12,3.692,0
3065,3036s,196.15,13.03232,77.68568,21.1,3.693,0
3066,3037s,196.7,13.03234,77.68571,20.95,3.693,0
3067,3038s,195.86,13.03236,77.68574,20.76,3.698,0
3068,3039s,195.97,13.03238,77.68577,21.14,3.692,0
3069,3040s,195.3,13.0324,77.6858,20.77,3.689,0
3070,3041s,194.7,13.03242,77.68583,20.9,3.695,0
3071,3042s,194.8,13.03244,77.68586,21.03,3.695,0
3072,3043s,193.82,13.03246,77.68589,21.21,3.689,0
3073,3044s,194.09,13.03248,77.68592,20.92,3.696,0
3074,3045s,192.99,13.0325,77.68595,20.91,3.692,0
3075,3046s,192.94,13.03252,77.68598,21.11,3.689,0
3076,3047s,192.8,13.03254,77.68601,20.91,3.694,0
3077,3048s,192.12,13.03256,77.68604,20.7,3.695,0
3078,3049s,191.97,13.03258,77.68607,20.74,3.694,0
3079,3050s,191.62,13.0326,77.6861,20.88,3.697,0
3080,3051s,191.58,13.03262,77.68613,21.13,3.694,0
3081,3052s,190.59,13.03264,77.68616,20.77,3.691,0
3082,3053s,190.06,13.03266,77.68619,21.2,3.687,0
3083,3054s,190.51,13.03268,77.68622,20.91,3.691,0
3084,3055s,189.18,13.0327,77.68625,20.94,3.694,0
3085,3056s,188.94,13.03272,77.68628,20.93,3.696,0
3086,3057s,188.55,13.03274,77.68631,20.79,3.696,0
3087,3057s,188.55,13.03274,77.68631,20.89,3.695,0
3088,3058s,188.5,13.03276,77.68634,20.99,3.687,0
3089,3059s,188.1,13.03278,77.68637,20.86,3.695,0
3090,3060s,188.32,13.0328,77.6864,21.0,3.685,0
3091,3061s,187.8,13.03282,77.68643,20.66,3.694,0
3092,3062s,187.13,13.03284,77.68646,21.16,3.692,0
3093,3063s,186.91,13.03286,77.68649,20.91,3.689,0
3094,3064s,186.25,13.03288,77.68652,20.97,3.689,0
3095,3065s,186.3,13.0329,77.68655,20.7,3.686,0
3096,3066s,185.6,13.03292,77.68658,20.74,3.69,0
3097,3067s,185.35,13.03294,77.68661,20.85,3.692,0
3098,3068s,185.13,13.03296,77.68664,20.88,3.687,0
3099,3069s,184.7,13.03298,77.68667,21.18,3.693,0
3100,3070s,184.71,13.033,77.6867,21.09,3.684,0
3101,3071s,184.0,13.03302,77.68673,20.98,3.687,0
3102,3072s,183.49,13.03304,77.68676,21.06,3.692,0
3103,3073s,182.72,13.03306,77.68679,20.87,3.689,0
3104,3074s,182.29,13.03308,77.68682,20.77,3.687,0
3105,3075s,182.12,13.0331,77.68685,20.87,3.687,0
3106,3076s,181.73,13.03312,77.68688,20.87,3.683,0
3107,3077s,182.14,13.03314,77.68691,21.14,3.686,0
3108,3078s,181.63,13.03316,77.68694,21.0,3.689,0
3109,3079s,180.45,13.03318,77.68697,20.8,3.684,0
3110,3080s,180.36,13.0332,77.687,21.11,3.685,0
3111,3081s,180.56,13.03322,77.68703,21.05,3.686,0
3112,3082s,179.59,13.03324,77.68706,21.11,3.685,0
3113,3083s,179.01,13.03326,77.68709,20.66,3.685,0
3114,3084s,179.45,13.03328,77.68712,21.05,3.687,0
3115,3085s,178.61,13.0333,77.68715,21.14,3.691,0
3116,3086s,178.14,13.03332,77.68718,21.14,3.683,0
3117,3087s,178.18,13.03334,77.68721,21.05,3.689,0
3118,3088s,177.76,13.03336,77.68724,20.63,3.686,0
3119,3089s,177.8,13.03338,77.68727,20.65,3.689,0
3120,3090s,176.97,13.0334,77.6873,20.8,3.681,0
3121,3091s,176.89,13.03342,77.68733,20.84,3.686,0
3122,3092s,176.51,13.03344,77.68736,21.04,3.686,0
3123,3093s,175.63,13.03346,77.68739,20.86,3.689,0
3124,3094s,175.2,13.03348,77.68742,20.59,3.683,0
3125,3095s,175.27,13.0335,77.68745,20.88,3.679,0
3126,3096s,174.99,13.03352,77.68748,21.07,3.68,0
3127,3097s,174.3,13.03354,77.68751,20.97,3.68,0
3128,3098s,174.01,13.03356,77.68754,20.89,3.683,0
3129,3099s,173.43,13.03358,77.68757,21.05,3.682,0
3130,3100s,173.37,13.0336,77.6876,20.66,3.686,0
3131,3101s,173.26,13.03362,77.68763,20.96,3.685,0
3132,3102s,172.38,13.03364,77.68766,21.06,3.684,0
3133,3103s,172.39,13.03366,77.68769,20.84,3.679,0
3134,3104s,171.85,13.03368,77.68772,20.85,3.679,0
3135,3105s,171.31,13.0337,77.68775,21.03,3.679,0
3136,3106s,171.15,13.03372,77.68778,20.7,3.685,0
3137,3107s,170.69,13.03374,77.68781,20.77,3.677,0
3138,3108s,170.01,13.03376,77.68784,21.06,3.678,0
3139,3109s,170.27,13.03378,77.68787,20.7,3.68,0
3140,3110s,170.13,13.0338,77.6879,20.96,3.679,0
3141,3111s,168.87,13.03382,77.68793,20.58,3.683,0
3142,3112s,169.11,13.03384,77.68796,20.48,3.686,0
3143,3113s,169.13,13.03386,77.68799,20.75,3.682,0
3144,3114s,168.33,13.03388,77.68802,20.56,3.683,0
3145,3115s,168.35,13.0339,77.68805,20.57,3.676,0
3146,3116s,167.08,13.03392,77.68808,20.76,3.678,0
3147,3117s,167.56,13.03394,77.68811,20.51,3.678,0
3148,3118s,166.66,13.03396,77.68814,20.57,3.682,0
3149,3119s,166.91,13.03398,77.68817,20.6,3.68,0
3150,3120s,166.56,13.034,77.6882,20.64,3.681,0
3151,3120s,166.56,13.034,77.6882,20.74,3.68,0
3152,3121s,165.54,13.03402,77.68823,20.88,3.68,0
3153,3122s,165.4,13.03404,77.68826,20.67,3.677,0
3154,3123s,164.7,13.03406,77.68829,20.83,3.683,0
3155,3124s,164.45,13.03408,77.68832,20.66,3.68,0
3156,3125s,164.58,13.0341,77.68835,20.61,3.682,0
3157,3126s,164.4,13.03412,77.68838,20.7,3.683,0
